id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
11539739,16410152,Fırat,Charlottenburg-Wilm.,Kantstraße,52.5107830886775,13.3074742073069,Private room,20,1,0,1,0
11541829,60892662,Theo,Charlottenburg-Wilm.,Barstraße,52.49065632477,13.3214045180375,Private room,30,5,0,1,0
11541955,6018718,Florian,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5017647226666,13.4633402808741,Private room,35,2,4,1,1
11542409,60898413,Ariane,Mitte,Alexanderplatz,52.5246257039644,13.4064590076363,Entire home/apt,100,4,72,4,55
11542501,60897763,Zuzanna,Reinickendorf,Nord 1,52.641498866821,13.303739346682,Entire home/apt,90,6,17,1,177
11545571,46007755,Rory,Steglitz - Zehlendorf,Schloßstr.,52.4581233227169,13.3132690721698,Private room,20,1,0,1,0
11546489,16711517,Theresa,Neukölln,Reuterstraße,52.493155670908,13.4244922942279,Private room,23,10,0,1,0
11548552,60519457,Lea,Neukölln,Neuköllner Mitte/Zentrum,52.4825669368944,13.4270035559663,Private room,18,1,2,1,0
11550637,41858531,Jonas,Mitte,Osloer Straße,52.5588491843994,13.3889863019623,Private room,40,1,3,1,0
11550984,59829096,Nitzan,Mitte,Brunnenstr. Süd,52.5374334840374,13.4027222359432,Entire home/apt,100,3,30,1,66
11551857,37127222,Marie,Mitte,Moabit Ost,52.5333376672775,13.3502350763859,Private room,15,15,0,1,0
11552933,2293972,Philipp,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5157710883018,13.4588418666039,Entire home/apt,64,1,148,30,332
11557206,37386049,Ines,Neukölln,Neuköllner Mitte/Zentrum,52.473876356927,13.4382240989342,Entire home/apt,180,3,44,2,111
11558122,21842522,Elena & Matteo,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5109739921548,13.4560226341741,Private room,35,2,211,1,34
11558136,6748454,Kevin,Pankow,Prenzlauer Berg Nordwest,52.5514310375047,13.4130447321445,Entire home/apt,180,3,11,8,310
11558940,1209369,Alison,Pankow,Prenzlauer Berg Ost,52.5373158944131,13.4361814572333,Entire home/apt,35,2,4,1,0
11560442,6748454,Kevin,Pankow,Prenzlauer Berg Nordwest,52.5508066625118,13.4111499124394,Entire home/apt,150,3,2,8,310
11560477,3885165,Rico,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5232525006682,13.4498089345343,Private room,20,3,17,1,0
11560790,5431061,Jasmin,Neukölln,Rixdorf,52.4823773769544,13.4538545237498,Private room,15,1,1,1,0
11562282,6748454,Kevin,Pankow,Prenzlauer Berg Nordwest,52.5510181806999,13.4128794413408,Entire home/apt,150,3,1,8,310
11562999,8912086,René,Charlottenburg-Wilm.,Kurfürstendamm,52.5024702749726,13.3246024734478,Entire home/apt,99,30,3,26,34
11563143,61060190,Romain,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5175277809225,13.4555534356284,Private room,19,4,0,1,0
11563150,61076770,Adrienne,Mitte,Brunnenstr. Süd,52.5290418065118,13.3947379145766,Private room,50,1,0,1,0
11564181,51239150,Sophia,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4914086640235,13.4166031225241,Private room,45,4,124,1,276
11565633,26698749,Manuela,Neukölln,Neuköllner Mitte/Zentrum,52.4723889400015,13.4291655746015,Private room,20,1,3,2,0
11565985,6923567,Ron,Mitte,Brunnenstr. Nord,52.5514056328735,13.3812057425315,Entire home/apt,45,90,0,4,0
11566528,1929820,Milo,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.5166072093129,13.4455199343387,Entire home/apt,69,4,48,1,0
11567522,4687919,Sven,Treptow - Köpenick,Plänterwald,52.4848650272281,13.4662558741897,Private room,30,7,1,1,0
11568655,47315556,Laura,Mitte,Wedding Zentrum,52.5520423566323,13.3572638697805,Private room,20,1,2,1,0
11568676,6174626,Lydia,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.4990348204142,13.4229470289623,Private room,45,2,6,1,27
11569252,56322931,Dino,Neukölln,Rixdorf,52.4757259729951,13.4429777071138,Entire home/apt,49,3,10,1,0
11569258,61123667,Leon,Mitte,Brunnenstr. Nord,52.5518043342869,13.3818170227424,Private room,12,25,0,1,0
11571155,6231480,Romina,Neukölln,Rixdorf,52.4803270464264,13.4423125132935,Entire home/apt,55,3,17,1,0
11573253,2293972,Philipp,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5145591134542,13.4584248271866,Private room,58,1,120,30,338
11573390,2293972,Philipp,Lichtenberg,Neu Lichtenberg,52.5097223790848,13.5029666464294,Entire home/apt,50,30,35,30,300
11573559,2293972,Philipp,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5153631335296,13.4606912033648,Entire home/apt,68,1,181,30,331
11575208,61181342,Irina,Pankow,Prenzlauer Berg Südwest,52.5373562950585,13.4197835984607,Entire home/apt,200,3,58,1,212
11576808,18233920,Markus,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5078214514542,13.4639058755203,Entire home/apt,65,3,5,1,0
11576991,61195936,Lukas,Charlottenburg-Wilm.,Westend,52.5086861976447,13.2697231639115,Entire home/apt,60,1,0,1,0
11577306,9704251,Holger,Mitte,Alexanderplatz,52.5246025871509,13.4096901839137,Entire home/apt,90,3,141,1,298
11577539,61200675,Alex,Pankow,Prenzlauer Berg Ost,52.524205142027,13.459587261534,Entire home/apt,170,5,5,1,0
11577943,6748454,Kevin,Pankow,Prenzlauer Berg Nordwest,52.5515345458841,13.4128436999925,Entire home/apt,195,3,5,8,310
11578003,4032095,Heinz,Mitte,Regierungsviertel,52.5142363781924,13.3810390515141,Entire home/apt,95,90,1,15,329
11578139,4032095,Heinz,Mitte,Regierungsviertel,52.5136623602892,13.3810147526683,Entire home/apt,68,90,2,15,287
11578617,6748454,Kevin,Pankow,Prenzlauer Berg Nordwest,52.5509236571102,13.4107998020886,Entire home/apt,115,3,1,8,310
11578908,17232525,Brigit,Neukölln,Neuköllner Mitte/Zentrum,52.4651768299576,13.4353802595521,Entire home/apt,50,3,0,1,0
11579718,6748454,Kevin,Pankow,Prenzlauer Berg Nordwest,52.5522622917861,13.4109414888816,Entire home/apt,125,3,1,8,310
11579986,21931808,Anne,Mitte,Brunnenstr. Süd,52.5341640915728,13.379304270121,Private room,40,1,0,1,0
11580064,61209463,Sirdin,Tempelhof - Schöneberg,Schöneberg-Süd,52.4814918201875,13.3495288083837,Entire home/apt,175,3,13,2,329
11580248,7095541,Paula,Neukölln,Reuterstraße,52.4900149052695,13.4348630805589,Private room,22,1,0,1,0
11580279,6748454,Kevin,Pankow,Prenzlauer Berg Nordwest,52.5513064094698,13.4116561560154,Entire home/apt,150,3,1,8,310
11580960,6748454,Kevin,Pankow,Prenzlauer Berg Nordwest,52.551090718815,13.4123887461383,Entire home/apt,135,3,2,8,310
11581203,3614643,Simon,Mitte,Parkviertel,52.5490031810533,13.3473718676623,Private room,18,1,3,1,0
11584236,56903485,Katie,Pankow,Prenzlauer Berg Südwest,52.5396795033722,13.4123938060506,Private room,26,3,0,1,0
11584318,35545094,Jose,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.510990776433,13.4373093096104,Private room,25,1,7,1,0
11584373,1280504,Silvia,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5110336578956,13.4296659661098,Entire home/apt,58,3,128,6,254
11584892,61256621,Dustin,Mitte,Moabit West,52.5330383091191,13.3425542854056,Entire home/apt,45,3,13,1,0
11585800,61263999,Benjamin,Pankow,Pankow Zentrum,52.5672216977631,13.4094174136725,Entire home/apt,45,1,0,1,0
11586412,57173681,Igor,Tempelhof - Schöneberg,Schöneberg-Süd,52.4809436074817,13.3622802452767,Entire home/apt,99,5,1,1,0
11588697,6762020,Klaus,Tempelhof - Schöneberg,Schöneberg-Nord,52.5001641571664,13.3497849578738,Entire home/apt,63,60,7,1,307
11589376,21392743,Jan,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.498160989348,13.4183895048781,Private room,18,1,1,1,0
11590600,61302720,Marc,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5153709428599,13.4311547159736,Private room,20,1,5,1,0
11593709,61331613,Nikola,Mitte,Wedding Zentrum,52.5494997757639,13.3576409935273,Entire home/apt,43,1,28,1,0
11595573,61347438,Faouzi /Daniela,Steglitz - Zehlendorf,Drakestr.,52.4346134971321,13.3119574357833,Entire home/apt,140,2,10,8,360
11596217,55538702,Khadine,Mitte,Alexanderplatz,52.5315372569248,13.3815245312886,Entire home/apt,121,90,4,17,364
11596683,25747901,Davide,Neukölln,Neuköllner Mitte/Zentrum,52.4833876248963,13.42812214863,Entire home/apt,60,1,1,1,0
11597360,9608356,Cristina,Neukölln,Reuterstraße,52.487402285435,13.4320451649841,Entire home/apt,45,1,2,1,0
11597486,838906,Marco,Neukölln,Reuterstraße,52.4927127001256,13.4267341452221,Entire home/apt,75,1,9,1,0
11597701,15914720,Jenny,Neukölln,Reuterstraße,52.4862336549242,13.4362724225206,Private room,29,2,14,1,19
11598037,60898413,Ariane,Mitte,Alexanderplatz,52.5231939795812,13.4046611956281,Entire home/apt,105,4,78,4,63
11600442,61379918,Markus,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5129117616607,13.4571476181155,Entire home/apt,60,2,4,1,0
11602156,61391295,Uta,Pankow,Weißensee,52.5464674189942,13.4534699116517,Private room,36,14,10,1,179
11603651,14348964,Julian,Neukölln,Reuterstraße,52.4909566535828,13.4297187498863,Private room,35,1,1,1,0
11604594,50304013,Juri,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.4794482192631,13.3209062037055,Private room,40,1,30,1,98
11605452,61417977,Hauke,Pankow,Helmholtzplatz,52.5457114598535,13.4157724039957,Private room,55,2,91,1,313
11606080,1194258,Stefan,Mitte,Brunnenstr. Süd,52.5322635122382,13.4010419585377,Entire home/apt,100,2,56,12,46
11606686,61429400,Prince,Neukölln,Rixdorf,52.4779061038976,13.4394442656468,Entire home/apt,40,1,3,1,0
11606881,1398628,Ray,Neukölln,Reuterstraße,52.4908619318566,13.4240603960083,Private room,50,2,78,1,0
11609310,2293972,Philipp,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5177265130303,13.4676580631346,Private room,49,1,150,30,343
11613416,7639103,Michalis,Mitte,Brunnenstr. Süd,52.5363446782936,13.3777989750695,Entire home/apt,55,1,54,1,332
11613589,2575230,Nora,Tempelhof - Schöneberg,Schöneberg-Süd,52.4807211386236,13.3493963410428,Private room,22,14,0,1,0
11613614,84157,Emanuela,Neukölln,Reuterstraße,52.4854039412137,13.435130483125,Entire home/apt,50,3,58,10,315
11614741,49358432,Naseem,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5174115638037,13.3130027850568,Entire home/apt,50,2,1,1,0
11615866,38751169,Sebastian,Charlottenburg-Wilm.,Barstraße,52.4919056129871,13.3206350815434,Private room,25,1,1,1,0
11617211,42963996,Tereza,Tempelhof - Schöneberg,Schöneberg-Nord,52.4913684729896,13.3640596572812,Entire home/apt,30,3,4,1,0
11617684,6372693,Sophie,Mitte,Wedding Zentrum,52.5406664768333,13.3557858303524,Entire home/apt,800,1,1,1,0
11619759,8147864,Jacqueline,Neukölln,Neuköllner Mitte/Zentrum,52.4829552036366,13.4298562102824,Private room,25,5,10,3,0
11620003,8147864,Jacqueline,Neukölln,Neuköllner Mitte/Zentrum,52.4826654776306,13.4286323889525,Private room,27,7,8,3,0
11620103,8147864,Jacqueline,Neukölln,Neuköllner Mitte/Zentrum,52.4810375327493,13.430190132529,Entire home/apt,43,5,3,3,0
11620309,1134062,Pia,Neukölln,Rixdorf,52.4779279694285,13.4412355785232,Private room,25,3,1,1,0
11631211,61629010,Kristof,Neukölln,Neuköllner Mitte/Zentrum,52.4786168264278,13.4367377648761,Private room,12,2,0,1,0
11631550,20070546,William,Lichtenberg,Neu Lichtenberg,52.5032838250875,13.4806813953537,Private room,38,3,47,1,46
11631680,61633732,Amber,Treptow - Köpenick,Plänterwald,52.4749241523218,13.4813140764303,Entire home/apt,40,5,2,1,0
11642691,61734393,Henning,Neukölln,Neuköllner Mitte/Zentrum,52.46833548052,13.4339767667342,Private room,19,3,6,1,0
11643471,35294550,Laura,Tempelhof - Schöneberg,Schöneberg-Nord,52.4940976867626,13.3502365979335,Private room,20,3,0,3,0
11643718,7695048,Saskia,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5081143032095,13.4661997146766,Entire home/apt,60,1,0,1,0
11643878,61506911,Sören,Tempelhof - Schöneberg,Schöneberg-Süd,52.4806828581577,13.3491052213378,Entire home/apt,195,1,125,1,341
11644549,46719504,Maria Jose,Neukölln,Rixdorf,52.4831149389892,13.4433108007927,Entire home/apt,50,2,0,1,0
11645805,41743734,Monika,Tempelhof - Schöneberg,Schöneberg-Süd,52.4867862403105,13.354503950345,Entire home/apt,59,1,0,1,0
11646480,10292581,Julian,Neukölln,Rixdorf,52.470785724532,13.4437763032793,Entire home/apt,30,1,0,1,0
11646730,50109740,Marie,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4977658084826,13.446049909477,Entire home/apt,65,7,0,1,0
11647029,2302255,Nicole,Mitte,Brunnenstr. Süd,52.5310071077209,13.3885148725175,Private room,25,2,3,1,0
11647407,28631510,Susanne & David,Steglitz - Zehlendorf,Schloßstr.,52.4647463891088,13.3233767075021,Private room,30,1,42,1,321
11648023,52846636,Timo,Mitte,Alexanderplatz,52.5119524698542,13.4051184862098,Entire home/apt,99,3,137,1,209
11648914,26452791,Caroline,Mitte,Brunnenstr. Süd,52.5343474572164,13.4017569533038,Entire home/apt,70,1,1,2,0
11654448,61347438,Faouzi /Daniela,Steglitz - Zehlendorf,Drakestr.,52.4355959636569,13.3124165568506,Entire home/apt,110,2,7,8,362
11654786,426528,Markus,Pankow,Prenzlauer Berg Nordwest,52.5474774407196,13.4054646180926,Entire home/apt,70,2,119,1,42
11654916,61347438,Faouzi /Daniela,Steglitz - Zehlendorf,Drakestr.,52.4344688880356,13.3123893200215,Entire home/apt,80,2,1,8,362
11655084,61347438,Faouzi /Daniela,Steglitz - Zehlendorf,Drakestr.,52.434092912095,13.3138048780757,Private room,65,2,0,8,365
11655926,61347438,Faouzi /Daniela,Steglitz - Zehlendorf,Drakestr.,52.4361607418035,13.3116309645363,Private room,59,2,2,8,365
11656048,61347438,Faouzi /Daniela,Steglitz - Zehlendorf,Drakestr.,52.4360787960233,13.3119002487741,Private room,65,30,0,8,364
11656149,61347438,Faouzi /Daniela,Steglitz - Zehlendorf,Drakestr.,52.4349260237024,13.3118388387637,Private room,55,2,1,8,365
11656265,31723806,Daniel,Neukölln,Köllnische Heide,52.4708939137166,13.4535459364818,Private room,19,20,0,1,0
11656282,61347438,Faouzi /Daniela,Steglitz - Zehlendorf,Drakestr.,52.4358379012185,13.3121187831339,Private room,55,2,0,8,365
11657537,56013348,Boris,Pankow,Prenzlauer Berg Nord,52.5459926050244,13.4267126798908,Entire home/apt,25,1,2,2,0
11661596,6226529,Thomas,Pankow,Prenzlauer Berg Süd,52.5339660668181,13.4325912191537,Entire home/apt,99,4,104,1,45
11662528,8912086,René,Charlottenburg-Wilm.,Kurfürstendamm,52.5024213257002,13.3234860455387,Entire home/apt,99,30,2,26,148
11665059,161221,Marcus,Pankow,Prenzlauer Berg Nord,52.5518071377546,13.4148473467768,Entire home/apt,99,3,70,7,135
11668023,61942998,Susann,Lichtenberg,Neu Lichtenberg,52.5064345877205,13.4959122869999,Private room,30,2,44,1,219
11668183,21444698,Philip,Lichtenberg,Alt-Lichtenberg,52.5137824930551,13.5012974850223,Private room,20,1,0,1,0
11668481,21124417,Dirk,Pankow,Prenzlauer Berg Süd,52.534212003459,13.422813685609,Private room,25,3,4,1,0
11669202,39956228,Rah,Tempelhof - Schöneberg,Schöneberg-Süd,52.4825565683419,13.3476800004233,Private room,25,13,25,1,129
11670888,61963951,Antoine,Mitte,Wedding Zentrum,52.555235445788,13.3786323614724,Private room,15,6,6,1,0
11671292,48042168,Agi,Pankow,Prenzlauer Berg Nord,52.5482389708559,13.4375703457944,Private room,37,3,52,1,53
11672416,19155147,Mario,Lichtenberg,Neu Lichtenberg,52.5069382878421,13.4950879649275,Private room,40,1,8,1,89
11672994,61980341,Luca,Mitte,Moabit West,52.5238608077456,13.3301576812392,Private room,20,2,1,2,0
11673621,42143672,Jan,Pankow,Prenzlauer Berg Südwest,52.5380855836955,13.4103511467288,Entire home/apt,99,1,9,1,35
11674723,61995297,Frederik,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.4970326288904,13.4133406109872,Entire home/apt,40,1,1,1,0
11675495,27633298,Jakob,Neukölln,Rixdorf,52.4756564431858,13.4520327836292,Entire home/apt,45,3,6,1,0
11675990,26698749,Manuela,Neukölln,Schillerpromenade,52.4721048869062,13.4288866697172,Private room,25,1,1,2,0
11684615,62073296,Andrea,Mitte,Tiergarten Süd,52.5064658500527,13.347638396246,Entire home/apt,54,3,76,2,303
11684618,969532,Wendy,Charlottenburg-Wilm.,Düsseldorfer Straße,52.4992378082797,13.3237474364498,Entire home/apt,59,3,14,2,190
11684644,58071810,Daniel,Charlottenburg-Wilm.,Kantstraße,52.5091939479912,13.3073242226613,Entire home/apt,49,2,1,1,32
11685448,62073296,Andrea,Mitte,Tiergarten Süd,52.507274316244,13.3472089546281,Entire home/apt,54,3,90,2,302
11685468,29251757,Jana,Pankow,Prenzlauer Berg Südwest,52.5376971453337,13.4190367839577,Entire home/apt,72,4,3,1,0
11685579,21374722,Matt,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5141070720524,13.4455747038654,Private room,45,2,2,1,0
11686804,226814,Thibault,Lichtenberg,Frankfurter Allee Süd,52.5041668607558,13.4857211673265,Private room,25,1,1,1,0
11688220,62097389,Frank,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5229917373059,13.4514394619153,Private room,50,1,0,1,0
11688524,20471435,Katharina,Steglitz - Zehlendorf,Schloßstr.,52.4594999215549,13.3252126558612,Private room,44,2,6,1,0
11690929,21581793,Myriam,Neukölln,Schillerpromenade,52.4711910825154,13.4266257920823,Private room,28,5,3,2,0
11691415,18374508,Abie,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4973655859521,13.3855063216188,Entire home/apt,70,2,1,1,0
11692516,62126104,Judith,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4860927065635,13.3766316726969,Private room,15,1,0,1,0
11695133,3782402,Mare,Treptow - Köpenick,Alt  Treptow,52.4936446039954,13.4466934472352,Private room,20,1,3,1,0
11695296,1293370,Mona,Mitte,Parkviertel,52.5496652847479,13.3478956619834,Entire home/apt,55,1,52,1,52
11695345,108391,Eric,Neukölln,Reuterstraße,52.4869079193789,13.4261866969745,Private room,35,4,69,2,24
11697296,8769510,Thomas,Pankow,Prenzlauer Berg Süd,52.5291340644355,13.4268878792662,Private room,33,3,87,1,131
11703105,84157,Emanuela,Neukölln,Reuterstraße,52.4929515598185,13.4250172190117,Entire home/apt,80,3,51,10,329
11704581,8250486,Singer Hostel Berlin,Mitte,Alexanderplatz,52.5159445464634,13.4251044301028,Shared room,21,1,19,43,245
11704602,29618220,Magali,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5034442497776,13.4339403561063,Entire home/apt,43,8,9,1,0
11704966,3198902,Tom,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5129734087628,13.4685583598283,Entire home/apt,75,3,7,1,0
11705949,15297864,M.,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5220316846098,13.3243393753016,Entire home/apt,48,4,10,1,307
11706492,13599628,Gina,Neukölln,Neuköllner Mitte/Zentrum,52.4731911624085,13.4322001399828,Private room,50,3,76,2,147
11708266,62237894,Adnan,Mitte,Moabit West,52.5264038567081,13.3282948666438,Private room,24,3,2,1,0
11708964,29839792,Katarzyna,Pankow,Helmholtzplatz,52.5463757852608,13.4189300030806,Entire home/apt,80,3,1,1,0
11711159,48947154,Pierluigi,Pankow,Prenzlauer Berg Südwest,52.5374620224195,13.4184254104314,Private room,48,3,2,1,0
11711267,23883024,Birte,Neukölln,Rixdorf,52.4807620981991,13.4490387815241,Entire home/apt,35,1,1,1,0
11711900,21138885,Attila,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.5149879164127,13.3039381372658,Private room,22,1,0,1,0
11712065,1194258,Stefan,Mitte,Brunnenstr. Süd,52.5336957471116,13.4025215751135,Entire home/apt,90,3,38,12,65
11712563,24700380,Torfin,Pankow,Weißensee,52.549467704137,13.4592938558041,Private room,28,4,0,2,0
11715593,62288300,Antonia,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.500628944227,13.4292645394025,Private room,20,10,9,1,0
11718060,44327158,Frank,Charlottenburg-Wilm.,Westend,52.512533503111,13.2633010631765,Entire home/apt,45,2,52,1,266
11722127,41285506,Susanne,Lichtenberg,Fennpfuhl,52.5240501566053,13.4827151781216,Private room,30,3,1,1,89
11724795,62358241,Eloise,Lichtenberg,Frankfurter Allee Süd,52.5043334597035,13.4856602798609,Private room,22,3,3,1,0
11726912,53348908,Gizem,Mitte,Alexanderplatz,52.5257383855934,13.389141350124,Entire home/apt,140,3,11,1,357
11730448,25070461,Sinje,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5123654963446,13.4696390007569,Entire home/apt,39,4,3,1,0
11730572,62392413,Maurizio,Mitte,Osloer Straße,52.5557519841734,13.3864714728387,Private room,18,1,3,1,0
11732335,3438385,Sören,Mitte,Alexanderplatz,52.5098306164276,13.4175119703614,Entire home/apt,44,1,1,1,0
11732853,16526913,Falko,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5043192331173,13.4188282337922,Entire home/apt,100,60,8,1,128
11733121,3368292,Luke,Mitte,Tiergarten Süd,52.5027859743897,13.3711933704051,Entire home/apt,100,2,6,1,2
11733656,1108410,Miguel,Tempelhof - Schöneberg,Schöneberg-Nord,52.4983989185547,13.3610889604977,Private room,22,7,12,1,3
11746050,62495402,Leo,Pankow,Prenzlauer Berg Nordwest,52.552758405805,13.4132587649264,Entire home/apt,240,3,29,1,305
11746083,16375118,Florence,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5214535871194,13.4552893842152,Entire home/apt,55,28,15,2,309
11748513,62506847,Sigrid,Pankow,Prenzlauer Berg Süd,52.5301701315689,13.4328965235156,Entire home/apt,89,4,56,1,11
11748919,1716319,Xavi,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4890041701258,13.424555101707,Private room,19,4,3,1,0
11749393,18084560,Folke,Mitte,Brunnenstr. Süd,52.5347351975829,13.3918453935047,Entire home/apt,95,2,0,1,0
11751826,60898413,Ariane,Mitte,Alexanderplatz,52.5227284915886,13.4068469063619,Entire home/apt,125,4,61,4,40
11751908,31407784,Jason,Mitte,Moabit Ost,52.515884248299,13.3384547787254,Entire home/apt,40,1,2,1,0
11752167,33095196,Mads,Tempelhof - Schöneberg,Tempelhof,52.4844693326474,13.3751807439192,Entire home/apt,29,1,2,1,0
11753737,43148485,Annett,Pankow,Prenzlauer Berg Süd,52.5311713050874,13.4239721779513,Entire home/apt,70,1,2,1,0
11758158,62571948,Matthew,Charlottenburg-Wilm.,Charlottenburg Nord,52.5367810964144,13.2897747434421,Private room,25,3,2,1,0
11763349,2944026,Andrea,Treptow - Köpenick,Alt  Treptow,52.4933113353065,13.4457143217195,Entire home/apt,65,4,2,1,5
11763620,26194208,Martin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5123460156921,13.4644180869256,Entire home/apt,42,21,1,1,0
11764015,3540757,Agustin,Mitte,Alexanderplatz,52.5248453301365,13.409041378812,Entire home/apt,90,3,77,1,301
11765418,62616500,Ferdinand,Mitte,Moabit Ost,52.5269068492105,13.3504698935763,Private room,34,3,7,1,0
11765999,5218012,Il Faro Blu,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.4991156554458,13.4456338227569,Private room,36,3,68,2,45
11767220,10907348,Desch,Tempelhof - Schöneberg,Schöneberg-Nord,52.4919705509727,13.3674312824428,Private room,17,10,2,3,0
11768062,51795383,Jana,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.4988078590145,13.4141073553716,Private room,13,4,9,1,0
11772098,6880089,Carmyta,Lichtenberg,Frankfurter Allee Süd,52.5089602136653,13.4759017166775,Entire home/apt,93,2,92,4,44
11773073,62447440,Christian,Mitte,Brunnenstr. Nord,52.5443718786266,13.3677537572016,Entire home/apt,30,3,14,1,0
11774902,62685917,Markus,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.4986897520695,13.4183031498749,Private room,21,2,19,1,0
11775032,30334727,Katajun,Mitte,Alexanderplatz,52.5123778493167,13.4151692120975,Entire home/apt,90,3,0,1,0
11775402,6880089,Carmyta,Lichtenberg,Frankfurter Allee Süd,52.5080064777378,13.4759568826226,Entire home/apt,68,2,96,4,44
11778240,31833654,Tom,Treptow - Köpenick,Schmöckwitz/Karolinenhof/Rauchfangswerder,52.3831386438802,13.6281297110038,Entire home/apt,150,10,18,1,39
11778849,57034784,Barbara+Martin,Pankow,Prenzlauer Berg Nordwest,52.5503091722103,13.4048367840181,Entire home/apt,140,6,16,1,96
11780476,62726733,Valeria,Neukölln,Schillerpromenade,52.4797164627389,13.4219386198372,Entire home/apt,40,20,1,1,0
11781519,36153182,Martin,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5117514508809,13.4600640414247,Private room,45,1,96,1,75
11782446,62738471,Rafael,Neukölln,Neuköllner Mitte/Zentrum,52.4676021801068,13.4326109722943,Private room,32,1,300,2,297
11782769,62742123,NoName,Neukölln,Reuterstraße,52.4858996995974,13.4262506449576,Private room,25,1,2,1,0
11782914,7705191,Kirby,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5105825554656,13.4549802883963,Private room,60,4,0,2,0
11783766,62735554,Przemek,Mitte,Alexanderplatz,52.5267454034958,13.4136378166305,Entire home/apt,65,3,1,1,0
11784720,35372661,Iva,Steglitz - Zehlendorf,Schloßstr.,52.4586132504102,13.3249552465437,Private room,32,2,25,1,0
11786387,21199169,Lilla,Pankow,Prenzlauer Berg Südwest,52.5392324637437,13.4218912785247,Entire home/apt,70,5,0,1,0
11790321,62793204,Pauline,Neukölln,Neuköllner Mitte/Zentrum,52.476469517631,13.4319217598985,Private room,21,2,2,1,0
11790473,62794429,Lydía,Neukölln,Reuterstraße,52.4815922305555,13.4382445856429,Private room,29,10,5,1,0
11791259,52501660,Katia,Neukölln,Rixdorf,52.4786415179791,13.4493973604403,Private room,48,1,0,1,0
11794103,2293972,Philipp,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.514540390213,13.4607413973737,Entire home/apt,79,1,130,30,339
11795156,26717851,Amelie,Pankow,Prenzlauer Berg Südwest,52.5359551058316,13.406976329609,Entire home/apt,55,3,25,1,0
11797114,2038160,Veronika,Mitte,Parkviertel,52.5540673701476,13.3492550573851,Entire home/apt,40,18,0,1,0
11799191,32067305,Georg,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4869914648364,13.3924240390277,Entire home/apt,100,4,3,1,0
11804032,4032095,Heinz,Mitte,Regierungsviertel,52.5131554670458,13.3823909855061,Entire home/apt,80,90,2,15,322
11804865,42997392,Rainer,Charlottenburg-Wilm.,Schloß Charlottenburg,52.5259435131387,13.2964685022176,Private room,30,2,34,1,94
11806936,50802586,Suzanne,Mitte,Brunnenstr. Süd,52.5356897340215,13.4062407024309,Entire home/apt,150,90,4,3,342
